 TICKER,DATE,EPS ACTUAL
L&TFH,2009-03-31,-0.76
L&TFH,2008-03-31,3.71
L&TFH,2007-03-31,3.86
L&TFH,2006-03-31,2.02
L&TFH,2005-03-31,2.07
L&TFH,2004-03-31,1.06
L&TFH,2003-03-31,1.68
L&TFH,2002-03-31,1.36
L&TFH,2001-03-31,2
L&TFH,2000-03-31,1.45
L&TFH,1999-03-31,0.99
L&TFH,1998-03-31,1.5
L&TFH,1997-03-31,0.33
LALPATHLAB,2022-12-31,0
LALPATHLAB,2018-03-31,20.87
LAMBODHARA,2022-12-31,0
LANCER,2022-12-31,0
LAOPALA,2022-12-31,8.66
LAOPALA,2017-03-31,4.84
LAURUSLABS,2022-12-31,7.86
LAXMICOT,2022-09-30,0
LAXMIMACH,2022-12-31,0
LAXMIMACH,2018-03-31,58.93
LEEL,2016-12-31,12.4
LEEL,2015-03-31,12.11
LEMONTREE,2022-12-31,0.07
LFIC,2022-09-30,0
LFIC,2022-03-31,19.0236
LFIC,2021-03-31,30.5116
LFIC,2020-03-31,-21.9548
LFIC,2019-03-31,6.0993
LFIC,2018-03-31,15.3917
LFIC,2017-03-31,10.4867
LFIC,2016-03-31,12.1007
LFIC,2015-03-31,16.688
LFIC,2014-03-31,4.495
LFIC,2013-03-31,-26.0487
LGBBROSLTD,2022-12-31,7.44
LGBBROSLTD,2017-03-31,11.96
LIBAS,2022-09-30,2.6867
LIBAS,2022-03-31,4.9823
LIBAS,2021-03-31,-0.7314
LIBAS,2020-03-31,3.0371
LICHSGFIN,2022-12-31,25.65
LICHSGFIN,2018-03-31,39.42
LICHSGFIN,2017-03-31,10.49
LICI,2022-06-30,0.95
LINCOLN,2022-12-31,0
LOTUSEYE,2022-12-31,0
LOYALTEX,2022-12-31,0
LSIL,2022-12-31,0
LT,2022-12-31,92.11
LTI,2022-12-31,74.78
LTI,2022-03-31,145.75
LTI,2018-03-31,63.57
LTI,2017-03-31,14.6
LTIM,2022-12-31,0
LTTS,2022-12-31,52.63
LTTS,2022-03-31,90.55
LTTS,2021-03-31,55.32
LTTS,2018-03-31,48.11
LTTS,2017-03-31,9.13
LUMAXIND,2022-12-31,0
LUMAXIND,2018-03-31,48.52
LUMAXIND,2017-03-31,11.42
LUMAXTECH,2022-12-31,6.11
LUMAXTECH,2018-03-31,28.63
LUPIN,2022-12-31,0.89
LUPIN,2022-03-31,23.78
LUPIN,2017-03-31,31.1
LUXIND,2022-12-31,0
LUXIND,2018-03-31,12.58
LYKALABS,2022-12-31,0
M&M,2022-12-31,1.52
M&M,2022-03-31,6.05
M&M,2021-03-31,-1.03
M&M,2020-03-31,0.44
M&M,2019-03-31,4.14
M&M,2018-03-31,4.01
M&M,2017-03-31,2.97
M&M,2016-03-31,3.69
M&M,2015-03-31,4.41
M&M,2014-03-31,4.1
M&M,2013-03-31,3.63
M&M,2012-03-31,3
M&M,2011-03-31,2.3
M&M,2010-03-31,1.62
M&M,2009-03-31,1.11
M&M,2008-03-31,2.06
M&M,2007-03-31,2.51
M&M,2006-03-31,1.98
M&M,2005-03-31,2.06
M&M,2004-03-31,1.91
M&M,2003-03-31,1.53
M&M,2002-03-31,1.48
M&M,2001-03-31,1.57
M&M,2000-03-31,1.82
M&M,1999-03-31,1.68
M&M,1998-03-31,1.37
M&MFIN,2022-12-31,1.52
M&MFIN,2022-03-31,6.05
M&MFIN,2021-03-31,-1.03
M&MFIN,2020-03-31,0.44
M&MFIN,2019-03-31,4.14
M&MFIN,2018-03-31,4.01
M&MFIN,2017-03-31,2.97
M&MFIN,2016-03-31,3.69
M&MFIN,2015-03-31,4.41
M&MFIN,2014-03-31,4.1
M&MFIN,2013-03-31,3.63
M&MFIN,2012-03-31,3
M&MFIN,2011-03-31,2.3
M&MFIN,2010-03-31,1.62
M&MFIN,2009-03-31,1.11
M&MFIN,2008-03-31,2.06
M&MFIN,2007-03-31,2.51
M&MFIN,2006-03-31,1.98
M&MFIN,2005-03-31,2.06
M&MFIN,2004-03-31,1.91
M&MFIN,2003-03-31,1.53
M&MFIN,2002-03-31,1.48
M&MFIN,2001-03-31,1.57
M&MFIN,2000-03-31,1.82
M&MFIN,1999-03-31,1.68
M&MFIN,1998-03-31,1.37
MACPOWER,2022-12-31,0
MADHAV,2022-12-31,0
MAGNUM,2022-12-31,0
MAHABANK,2022-12-31,0
MAHASTEEL,2022-12-31,0
MAHESHWARI,2022-09-30,0
MAHESHWARI,2022-03-31,5.7943
MAHESHWARI,2021-03-31,3.138
MAHESHWARI,2020-03-31,4.9724
MAHINDCIE,2022-12-31,0.98
MAHINDCIE,2016-12-31,0.71
MAHLIFE,2022-12-31,0
MAHLOG,2022-12-31,3.56
MAHLOG,2022-03-31,2.48
MAHLOG,2018-03-31,2.87
MAHSCOOTER,2022-12-31,0
MAHSEAMLES,2022-12-31,0
MAITHANALL,2022-12-31,0
MALUPAPER,2022-12-31,0
MANAKSTEEL,2022-12-31,0
MANALIPETC,2022-12-31,0
MANAPPURAM,2022-12-31,0
MANGCHEFER,2022-12-31,0
MANGLMCEM,2022-12-31,0
MANGLMCEM,2018-03-31,4.26
MANINDS,2022-12-31,0
MANINFRA,2022-12-31,0
MANINFRA,2018-03-31,2.27
MANINFRA,2017-03-31,0.77
MANORAMA,2022-12-31,0
MANORG,2022-12-31,0
MANPASAND,2018-03-31,8.7
MARICO,2022-12-31,5.19
MARICO,2022-03-31,9.27
MARICO,2017-03-31,2.8
MARKSANS,2022-12-31,0
MARSHALL,2022-12-31,0
MARUTI,2022-12-31,101.77
MARUTI,2022-03-31,249.64
MARUTI,2018-03-31,255.3
MARUTI,2017-03-31,114.32
MASFIN,2022-12-31,0
MASTEK,2022-12-31,25.81
MASTEK,2022-03-31,77.24
MASTEK,2018-03-31,20.9
MATRIMONY,2022-12-31,0
MAXIND,2022-12-31,0
MAXVIL,2022-12-31,0
MAYURUNIQ,2022-12-31,0
MAZDOCK,2022-12-31,6.69
MBAPL,2022-09-30,7.4294
MBAPL,2022-03-31,13.0143
MBAPL,2021-03-31,6.4897
MBAPL,2020-03-31,4.024
MBLINFRA,2016-09-30,-22.5
MBLINFRA,2016-03-31,11.92
MCDOWELL-N,2022-12-31,-1.8735
MCDOWELL-N,2020-03-31,16.5762
MCDOWELL-N,2018-03-31,5.44
MCLEODRUSS,2022-12-31,0
MCX,2022-09-30,16.46
MCX,2022-03-31,40.41
MCX,2018-03-31,15.75
MCX,2017-03-31,10.95
MEDICAMEQ,2022-12-31,0
MENONBE,2022-12-31,3.08
MENONBE,2017-03-31,1.03
MERCATOR,2022-12-31,0
METROPOLIS,2022-12-31,12.07
MFSL,2022-12-31,3.12
MFSL,2022-03-31,7.11
MGL,2022-12-31,0
MGL,2018-03-31,48.38
MHRIL,2022-12-31,2.39
MICEL,2022-12-31,0
MINDACORP,2022-12-31,1.79
MINDACORP,2017-03-31,4.47
MINDSPACE,2022-12-31,0
MINDTECK,2022-12-31,0
MIRCELECTR,2022-12-31,0
MIRZAINT,2017-12-31,1.72
MITTAL,2022-09-30,0
MMFL,2022-12-31,0
MMP,2022-09-30,3.2039
MMP,2022-03-31,15.5448
MODISONLTD,2022-12-31,0
MOIL,2022-12-31,1.34
MOIL,2018-03-31,19.26
MOIL,2017-03-31,8.39
MOLDTKPAC,2022-12-31,0
MONTECARLO,2022-12-31,0
MONTECARLO,2018-03-31,27.52
MORARJEE,2022-12-31,0
MOREPENLAB,2022-12-31,0
MOREPENLAB,2018-03-31,0.09
MOTHERSON,2022-12-31,0
MOTILALOFS,2022-12-31,0
MOTILALOFS,2018-03-31,36.89
MPHASIS,2022-09-30,43.27
MPHASIS,2022-03-31,39.46
MPHASIS,2018-03-31,43.28
MPHASIS,2017-03-31,18.88
MPSLTD,2022-12-31,28.29
MPSLTD,2022-03-31,36.77
MPSLTD,2018-03-31,37.7
MPSLTD,2017-03-31,19.97
MRF,2022-12-31,557.27
MRF,2022-03-31,713.72
MRF,2018-03-31,3732.97
MRO-TEK,2022-12-31,0
MRPL,2022-12-31,11.1
MRPL,2017-03-31,5.2
MSPL,2022-12-31,0
MSTCLTD,2022-12-31,0
MSUMI,2022-09-30,0.55
MSUMI,2022-03-31,0.36
MTEDUCARE,2022-12-31,0
MTNL,2022-12-31,0
MUKANDLTD,2022-12-31,0
MUNJALSHOW,2022-12-31,0
MUNJALSHOW,2018-03-31,7.17
MURUDCERA,2022-12-31,0
MUTHOOTCAP,2022-12-31,0
MUTHOOTFIN,2022-12-31,24.31
MUTHOOTFIN,2018-03-31,42.85
NACLIND,2022-12-31,0
NAGAFERT,2022-12-31,0
NAM-INDIA,2022-12-31,0
NATCOPHARM,2022-12-31,19.68
NATCOPHARM,2018-03-31,38.86
NATHBIOGEN,2022-12-31,0
NATIONALUM,2022-12-31,0
NATIONALUM,2018-03-31,2.69
NATNLSTEEL,2017-09-30,0.74
NAUKRI,2022-12-31,24.46
NAUKRI,2022-03-31,-30.65
NAUKRI,2018-03-31,22.36
NAUKRI,2017-03-31,7.06
NAVA,2022-12-31,0
NAVINFLUOR,2022-12-31,0
NAVKARCORP,2022-12-31,0
NAVKARCORP,2018-03-31,6.69
NAVNETEDUL,2022-12-31,0
NAVNETEDUL,2018-03-31,6.56
NAZARA,2022-09-30,1.48
NAZARA,2022-03-31,3.33
NBCC,2018-03-31,1.92
NCC,2022-12-31,11.17
NCC,2017-03-31,2.83
NCLIND,2018-06-30,9.37
NDL,2018-03-31,9.76
NDL,2017-03-31,5.08
NDTV,2022-12-31,-0.35
NECLIFE,2022-12-31,0
NELCAST,2022-12-31,1.18
NELCO,2022-12-31,0
NEOGEN,2022-12-31,4.45
NEOGEN,2022-03-31,20.59
NESCO,2022-12-31,19.01
NESCO,2017-03-31,12.86
NESTLEIND,2022-12-31,0
NETWORK18,2022-12-31,0
NEULANDLAB,2022-12-31,0
NEWGEN,2022-12-31,0
NFL,2022-12-31,0
NGLFINE,2022-12-31,0
NH,2022-12-31,10.41
NH,2022-03-31,17.29
NH,2018-03-31,2.52
NH,2017-03-31,2.01
NHPC,2022-12-31,1.04
NHPC,2018-03-31,2.68
NHPC,2017-03-31,-0.08
NIACL,2022-12-31,0
NIITLTD,2022-12-31,0
NIITLTD,2017-03-31,0.22
NILAINFRA,2022-12-31,0
NILKAMAL,2022-12-31,0
NITINSPIN,2022-12-31,0
NITIRAJ,2022-09-30,0
NLCINDIA,2022-12-31,0
NMDC,2022-12-31,5.01
NMDC,2022-03-31,18.91
NMDC,2017-03-31,3.44
NOCIL,2022-12-31,7.1
NOIDATOLL,2022-12-31,0
NOVARTIND,2022-12-31,0
NRBBEARING,2022-12-31,0
NRBBEARING,2018-03-31,8.45
NSIL,2022-12-31,0
NTPC,2022-09-30,7.23
NTPC,2022-03-31,15.66
NTPC,2021-03-31,18.16
NTPC,2018-03-31,12.53
NTPC,2017-03-31,6.47
NUCLEUS,2022-12-31,4.93
NUVOCO,2022-09-30,-3.08
NUVOCO,2022-03-31,-1.59
NXTDIGITAL,2022-12-31,0
NYKAA,2022-09-30,0.03
NYKAA,2022-03-31,0.13
OAL,2022-12-31,0
OBEROIRLTY,2022-12-31,17.14
OBEROIRLTY,2018-03-31,13.51
OCCL,2022-12-31,30.07
OCCL,2017-03-31,9.03
OFSS,2022-12-31,102.66
OFSS,2022-03-31,105.86
OFSS,2018-03-31,104.57
OFSS,2017-03-31,105.96
OIL,2022-12-31,29.71
OIL,2022-03-31,29.03
OIL,2021-03-31,35.43
OIL,2018-03-31,23.32
OIL,2017-03-31,15.37
OMAXAUTO,2022-12-31,0
OMAXE,2022-12-31,0
OMINFRAL,2022-12-31,0
OMKARCHEM,2022-12-31,0
ONEPOINT,2022-09-30,0.1017
ONEPOINT,2022-03-31,0.1887
ONEPOINT,2021-03-31,-0.741
ONEPOINT,2020-03-31,-1.0403
ONGC,2022-12-31,22.29
ONGC,2022-03-31,50.88
ONGC,2018-03-31,15.55
ONGC,2017-03-31,6.77
ONMOBILE,2022-12-31,0
ONWARDTEC,2022-12-31,0
OPTIEMUS,2022-12-31,0
ORBTEXP,2022-12-31,3.8
ORCHPHARMA,2022-12-31,0
ORIENTABRA,2022-12-31,0
ORIENTBELL,2022-12-31,0
ORIENTCEM,2022-12-31,0
ORIENTCEM,2018-03-31,2.17
ORIENTELEC,2022-12-31,0
ORIENTHOT,2022-12-31,0
ORIENTLTD,2018-03-31,4.43
ORIENTPPR,2017-06-30,0.38
ORTEL,2017-06-30,-0.94
ORTEL,2017-03-31,0.19
PAGEIND,2022-12-31,185.62
PAGEIND,2022-03-31,675.63
PAGEIND,2018-03-31,469.86
PAISALO,2022-12-31,0
PALREDTEC,2022-12-31,0
PANACEABIO,2022-12-31,0
PANACHE,2022-09-30,0.0965
PANACHE,2022-03-31,0.6659
PANACHE,2021-03-31,0.2993
PANACHE,2020-03-31,-6.0496
PANAMAPET,2022-12-31,0
PAR,2022-09-30,0
PARACABLES,2022-12-31,0
PARAGMILK,2022-12-31,0
PARAGMILK,2018-03-31,10.37
PASUPTAC,2022-12-31,0
PATELENG,2022-12-31,0
PATINTLOG,2022-12-31,0
PAYTM,2022-12-31,-19
PAYTM,2022-03-31,-24
PCBL,2022-12-31,12.12
PCJEWELLER,2022-12-31,0
PCJEWELLER,2018-03-31,18.13
PDMJEPAPER,2022-12-31,0
PDSL,2022-12-31,0
PEL,2022-12-31,0
PEL,2017-03-31,18.38
PENIND,2022-12-31,1.76
PENIND,2017-03-31,2.39
PENINLAND,2022-12-31,0
PERSISTENT,2022-12-31,0
PERSISTENT,2018-03-31,40.39
PETRONET,2022-12-31,4.24
PETRONET,2021-03-31,23.86
PETRONET,2018-03-31,13.86
PFC,2022-12-31,5.13
PFC,2018-03-31,22.18
PFC,2017-03-31,-5.53
PFIZER,2022-12-31,36.89
PFIZER,2022-03-31,58.75
PFIZER,2018-03-31,47.84
PFIZER,2017-03-31,29.34
PFOCUS,2022-12-31,-1.7
PFOCUS,2018-03-31,-2.08
PGEL,2022-12-31,4.67
PGHH,2022-12-31,96.84
PGHH,2017-06-30,149.01
PGHL,2022-12-31,0
PGIL,2017-09-30,3.61
PHOENIXLTD,2022-12-31,0
PIDILITIND,2022-12-31,17.8
PIIND,2022-12-31,56.77
PIIND,2018-03-31,26.54
PIIND,2017-03-31,16.57
PILANIINVS,2022-12-31,0
PILITA,2022-12-31,0
PIONEEREMB,2022-12-31,0
PITTIENG,2022-12-31,0
PLASTIBLEN,2022-12-31,0
PNB,2022-12-31,0.65
PNB,2022-03-31,1.2
PNB,2018-03-31,-49.61
PNB,2017-03-31,2.2
PNBGILTS,2022-12-31,0
PNBHOUSING,2022-12-31,36.21
PNBHOUSING,2017-03-31,9.08
PNCINFRA,2022-12-31,5.37
PNCINFRA,2018-03-31,7.85
PODDARHOUS,2022-12-31,0
PODDARMENT,2022-12-31,0
POKARNA,2022-12-31,0
POLYCAB,2022-12-31,32.06
POLYCAB,2022-03-31,48.83
POLYCAB,2021-03-31,36.35
POLYMED,2022-12-31,0
POLYMED,2017-03-31,3.21
POLYPLEX,2022-12-31,0
PONNIERODE,2022-12-31,0
POONAWALLA,2022-12-31,2.56
POONAWALLA,2018-03-31,7.8
POWERGRID,2022-12-31,0
POWERGRID,2018-03-31,15.94
POWERMECH,2022-12-31,0
POWERMECH,2018-03-31,54
PPAP,2022-12-31,0
PPAP,2017-03-31,6.24
PRAJIND,2022-12-31,0
PRAJIND,2018-03-31,1.77
PRAJIND,2017-03-31,1.94
PRAKASH,2022-12-31,13.18
PRAKASH,2017-03-31,4.19
PRAXIS,2022-12-31,0
PRECAM,2022-12-31,0
PRECWIRE,2022-12-31,0
PREMEXPLN,2022-12-31,0
PREMIERPOL,2022-12-31,0
PRESSMN,2022-12-31,0
PRESSMN,2017-03-31,0.15
PRESTIGE,2022-12-31,0
PRESTIGE,2018-03-31,9.9
PRICOLLTD,2022-12-31,0
PRINCEPIPE,2022-12-31,0
PRIVISCL,2022-12-31,0
PROZONINTU,2022-12-31,0
PRSMJOHNSN,2022-12-31,0
PSB,2022-12-31,0
PSPPROJECT,2022-12-31,0
PTC,2022-12-31,0
PTC,2018-03-31,14.6
PTL,2022-12-31,0
PUNJABCHEM,2022-12-31,0
PURVA,2022-12-31,0.7
PVR,2022-12-31,-3.07
PVR,2022-03-31,-62.11
PVR,2018-03-31,26.63
PVR,2017-03-31,9.39
QUESS,2022-12-31,7.3
QUESS,2022-03-31,10.62
QUESS,2018-03-31,18.05
QUESS,2017-03-31,4.56
RADHIKAJWE,2022-12-31,0
RADICO,2022-12-31,8.72
RADICO,2022-03-31,9.67
RADICO,2018-03-31,7.12
RADICO,2017-03-31,2.88
RADIOCITY,2022-12-31,4.31
RAIN,2022-12-31,8.76
RAIN,2017-12-31,28.06
RAJESHEXPO,2017-09-30,20.15
RAJESHEXPO,2017-03-31,21.74
RAJRATAN,2022-12-31,0
RAJTV,2022-12-31,0
RALLIS,2022-12-31,0
RALLIS,2022-03-31,8.43
RALLIS,2018-03-31,7.28
RALLIS,2017-03-31,3.41
RAMANEWS,2022-12-31,0
RAMAPHO,2022-12-31,0
RAMASTEEL,2022-12-31,3.09
RAMASTEEL,2018-03-31,4.39
RAMCOCEM,2022-12-31,17
RAMCOCEM,2018-03-31,24
RAMCOIND,2022-12-31,5.52
RAMCOIND,2017-03-31,1.63
RAMCOSYS,2022-12-31,0.57
RAMCOSYS,2017-03-31,2.62
RAMRAT,2022-12-31,0
RANEHOLDIN,2022-12-31,0
RATNAMANI,2022-12-31,0
RAYMOND,2022-12-31,11.05
RBA,2022-12-31,-1.01
RBA,2022-03-31,-1.49
RBL,2022-12-31,28.45
RBL,2017-03-31,32.93
RBLBANK,2022-12-31,6.72
RBLBANK,2022-03-31,14.45
RBLBANK,2018-03-31,14.82
RCF,2022-12-31,0
RCOM,2022-12-31,-4.95
RCOM,2017-03-31,-5.91
RECLTD,2022-12-31,8.93
RECLTD,2018-03-31,23.53
RECLTD,2017-03-31,15.56
REDINGTON,2022-12-31,3.03
REDINGTON,2021-03-31,10.87
REDINGTON,2018-03-31,12.03
RELAXO,2022-09-30,16.97
RELAXO,2017-03-31,4.94
RELCAPITAL,2022-12-31,0
RELCHEMQ,2022-12-31,0
RELIANCE,2022-12-31,66.99
RELIANCE,2021-03-31,75.37
RELIANCE,2020-03-31,62.5974
RELIANCE,2019-03-31,62.3376
RELIANCE,2018-03-31,55.8762
RELIANCE,2017-03-31,50.1024
RELIANCE,2016-03-31,43.3784
RELIANCE,2015-03-31,37.0567
RELIGARE,2022-12-31,0
RELINFRA,2022-12-31,0
REMSONSIND,2022-12-31,0
RENUKA,2022-12-31,0
REPCOHOME,2022-12-31,20.43
REPCOHOME,2018-03-31,32.95
REPCOHOME,2017-03-31,15.51
REPL,2022-12-31,0
REPRO,2022-12-31,0
RESPONIND,2022-12-31,0
RHFL,2022-12-31,0
RHIM,2022-12-31,8.04
RICOAUTO,2022-12-31,0
RIIL,2022-12-31,4.38
RITES,2022-12-31,10.85
RITES,2022-03-31,20.68
RKEC,2022-09-30,0
RKFORGE,2022-12-31,2.54
RKFORGE,2020-03-31,20.45
RKFORGE,2017-03-31,4.46
RML,2022-12-31,0
RNAVAL,2022-09-30,0
ROHLTD,2022-12-31,0
ROHLTD,2018-03-31,2.31
ROSSARI,2022-09-30,4.32
ROUTE,2022-12-31,22.78
ROUTE,2022-03-31,15
RPGLIFE,2022-12-31,7.38
RPGLIFE,2017-03-31,0.2
RPOWER,2022-12-31,0
RPOWER,2018-03-31,3.68
RPOWER,2017-03-31,1.75
RPPINFRA,2022-12-31,0
RPPL,2022-09-30,0
RPSGVENT,2022-12-31,0
RSWM,2022-12-31,0
RTNINDIA,2022-12-31,0
RTNPOWER,2022-12-31,0
RUBYMILLS,2022-12-31,3.68
RUCHIRA,2022-12-31,10.45
